timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1540302474132,1184,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33607,916,5,5,https://www.zara.com/,97,0,66
1540302474132,97,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,304,5,5,http://zara.com/,97,0,66
1540302474233,891,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,304,5,5,https://zara.com/,891,0,863
1540302475124,192,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33317,308,5,5,https://www.zara.com/,172,0,134
1540302474132,1234,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33607,916,5,5,https://www.zara.com/,97,0,71
1540302474132,97,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,304,5,5,http://zara.com/,97,0,71
1540302474233,889,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,304,5,5,https://zara.com/,889,0,862
1540302475122,244,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33317,308,5,5,https://www.zara.com/,214,0,164
1540302474132,1239,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33607,916,5,5,https://www.zara.com/,117,0,82
1540302474132,117,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,304,5,5,http://zara.com/,117,0,82
1540302474250,860,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,304,5,5,https://zara.com/,860,0,839
1540302475110,261,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33317,308,5,5,https://www.zara.com/,230,0,176
1540302474132,1397,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33607,916,5,5,https://www.zara.com/,97,0,73
1540302474132,97,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,304,5,5,http://zara.com/,97,0,73
1540302474233,1154,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,304,5,5,https://zara.com/,1154,0,871
1540302475388,141,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33317,308,5,5,https://www.zara.com/,117,0,85
1540302474132,1424,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33607,916,5,5,https://www.zara.com/,97,0,66
1540302474132,97,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,304,5,5,http://zara.com/,97,0,66
1540302474233,1155,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,304,5,5,https://zara.com/,1155,0,870
1540302475389,167,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33317,308,5,5,https://www.zara.com/,137,0,99
1540302476377,198,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,52,0,24
1540302476377,52,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,52,0,24
1540302476430,145,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,143,0,24
1540302476374,252,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,56,0,25
1540302476374,56,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,56,0,25
1540302476431,195,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,193,0,36
1540302476532,250,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10796,680,5,5,http://www.zara.com/test,49,0,22
1540302476532,49,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,49,0,22
1540302476582,200,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10646,342,5,5,http://www.zara.com/test,200,0,23
1540302476423,388,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10796,680,5,5,http://www.zara.com/test,46,0,21
1540302476423,46,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,46,0,21
1540302476470,341,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10646,342,5,5,http://www.zara.com/test,340,0,24
1540302476578,303,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,35,0,15
1540302476578,35,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,35,0,15
1540302476614,99,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,99,0,58
1540302476713,168,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,140,0,106
1540302476599,300,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10796,680,5,5,http://www.zara.com/test,45,0,21
1540302476599,45,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,45,0,21
1540302476645,254,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10646,342,5,5,http://www.zara.com/test,252,0,27
1540302476627,313,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,58,0,29
1540302476627,58,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,58,0,29
1540302476686,126,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,126,0,100
1540302476812,128,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,109,0,77
1540302476812,314,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,57,0,28
1540302476812,57,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,57,0,28
1540302476869,87,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,87,0,66
1540302476956,170,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,138,0,98
1540302476784,401,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,57,0,27
1540302476784,57,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,57,0,27
1540302476841,134,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,134,0,101
1540302476975,210,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,171,0,121
1540302476901,347,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,34,0,14
1540302476901,34,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,34,0,14
1540302476935,128,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,128,0,96
1540302477064,184,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,150,0,108
1540302477918,149,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,20,0,0
1540302477918,20,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,20,0,0
1540302477938,129,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,128,0,23
1540302478006,243,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10796,680,5,5,http://www.zara.com/test,46,0,0
1540302478006,46,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,46,0,0
1540302478052,197,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10646,342,5,5,http://www.zara.com/test,194,0,37
1540302478069,378,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,41,0,20
1540302478069,41,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,41,0,20
1540302478111,138,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,138,0,66
1540302478250,197,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,166,0,115
1540302478318,147,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,17,0,0
1540302478318,17,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,17,0,0
1540302478336,129,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,127,0,23
1540302478274,280,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10796,680,5,5,http://www.zara.com/test,29,0,0
1540302478274,29,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,29,0,0
1540302478303,251,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10646,342,5,5,http://www.zara.com/test,250,0,37
1540302478250,327,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,43,0,21
1540302478250,43,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,43,0,21
1540302478294,70,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,70,0,52
1540302478365,212,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,172,0,125
1540302478466,324,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,48,0,22
1540302478466,48,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,48,0,22
1540302478514,106,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,106,0,80
1540302478620,170,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,143,0,105
1540302478555,432,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,53,0,26
1540302478555,53,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,53,0,26
1540302478609,110,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,110,0,63
1540302478719,268,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,235,0,121
1540302479472,181,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,23,0,0
1540302479472,23,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,23,0,0
1540302479495,158,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,156,0,26
1540302479675,239,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,25,0,0
1540302479675,25,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,25,0,0
1540302479700,214,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,211,0,31
1540302479654,460,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,79,0,48
1540302479654,79,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,79,0,48
1540302479733,100,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,100,0,75
1540302479833,281,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,197,0,72
1540302479853,330,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,24,0,0
1540302479853,24,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,24,0,0
1540302479877,306,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,301,0,38
1540302480010,373,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10796,680,5,5,http://www.zara.com/test,82,0,0
1540302480010,82,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,82,0,0
1540302480092,291,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10646,342,5,5,http://www.zara.com/test,289,0,30
1540302479916,476,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,176,0,90
1540302479916,176,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,176,0,90
1540302480092,64,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,64,0,48
1540302480156,236,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,214,0,88
1540302478126,2290,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10794,680,5,5,http://www.zara.com/test,28,0,0
1540302478126,28,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,28,0,0
1540302478154,2262,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10644,342,5,5,http://www.zara.com/test,2252,0,2160
1540302480184,455,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,31,0,14
1540302480184,31,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,31,0,14
1540302480215,210,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,210,0,177
1540302480426,213,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,180,0,122
1540302480384,335,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33548,1006,5,5,https://www.zara.com/,63,0,36
1540302480384,63,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,63,0,36
1540302480448,101,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,101,0,76
1540302480549,170,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33258,338,5,5,https://www.zara.com/,145,0,90
1540302480417,491,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33549,1006,5,5,https://www.zara.com/,59,0,32
1540302480417,59,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,59,0,32
1540302480476,105,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,105,0,79
1540302480581,327,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33259,338,5,5,https://www.zara.com/,292,0,102
1540302481120,207,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10793,680,5,5,http://www.zara.com/test,29,0,0
1540302481120,29,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,29,0,0
1540302481150,177,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10643,342,5,5,http://www.zara.com/test,166,0,27
1540302481328,247,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,57,0,29
1540302481328,57,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,57,0,29
1540302481385,61,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,61,0,46
1540302481446,129,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,105,0,73
1540302481434,184,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,29,0,0
1540302481434,29,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,29,0,0
1540302481463,155,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,153,0,39
1540302481656,149,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,17,0,0
1540302481656,17,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,17,0,0
1540302481673,132,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,131,0,21
1540302481771,169,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10795,680,5,5,http://www.zara.com/test,20,0,0
1540302481771,20,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,20,0,0
1540302481791,149,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10645,342,5,5,http://www.zara.com/test,147,0,23
1540302481619,394,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,36,0,17
1540302481619,36,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,36,0,17
1540302481655,128,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,128,0,96
1540302481783,230,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,178,0,125
1540302481910,191,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10794,680,5,5,http://www.zara.com/test,26,0,0
1540302481910,26,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,26,0,0
1540302481936,165,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10644,342,5,5,http://www.zara.com/test,163,0,27
1540302481807,321,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,46,0,21
1540302481807,46,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,46,0,21
1540302481853,137,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,137,0,101
1540302481990,138,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,117,0,73
1540302481941,386,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,73,0,39
1540302481941,73,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,73,0,39
1540302482014,102,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,102,0,77
1540302482117,210,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,178,0,113
1540302482102,275,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,43,0,19
1540302482102,43,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,43,0,19
1540302482145,75,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,75,0,56
1540302482220,157,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,132,0,97
1540302483112,133,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,20,0,0
1540302483112,20,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,20,0,0
1540302483132,113,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,111,0,24
1540302483132,189,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,23,0,0
1540302483132,23,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,23,0,0
1540302483155,166,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,164,0,31
1540302483356,167,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10794,680,5,5,http://www.zara.com/test,39,0,0
1540302483356,39,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,39,0,0
1540302483395,128,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10644,342,5,5,http://www.zara.com/test,125,0,34
1540302483466,263,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10796,680,5,5,http://www.zara.com/test,66,0,0
1540302483466,66,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,66,0,0
1540302483532,197,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10646,342,5,5,http://www.zara.com/test,193,0,32
1540302483247,537,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,44,0,21
1540302483247,44,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,44,0,21
1540302483291,84,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,84,0,63
1540302483375,409,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,378,0,333
1540302483524,283,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,42,0,19
1540302483524,42,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,42,0,19
1540302483566,72,Home Page-1,302,Moved Temporarily,Scenario 1 1-4,,true,,147,334,5,5,https://zara.com/,72,0,53
1540302483638,169,Home Page-2,200,OK,Scenario 1 1-4,text,true,,33257,338,5,5,https://www.zara.com/,141,0,94
1540302483322,514,Home Page,200,OK,Scenario 1 1-3,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,44,0,20
1540302483322,44,Home Page-0,301,Moved Permanently,Scenario 1 1-3,,true,,143,334,5,5,http://zara.com/,44,0,20
1540302483366,341,Home Page-1,302,Moved Temporarily,Scenario 1 1-3,,true,,147,334,5,5,https://zara.com/,341,0,74
1540302483707,129,Home Page-2,200,OK,Scenario 1 1-3,text,true,,33257,338,5,5,https://www.zara.com/,108,0,76
1540302483730,298,Home Page,200,OK,Scenario 1 1-1,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,66,0,31
1540302483730,66,Home Page-0,301,Moved Permanently,Scenario 1 1-1,,true,,143,334,5,5,http://zara.com/,66,0,31
1540302483796,99,Home Page-1,302,Moved Temporarily,Scenario 1 1-1,,true,,147,334,5,5,https://zara.com/,99,0,73
1540302483895,133,Home Page-2,200,OK,Scenario 1 1-1,text,true,,33257,338,5,5,https://www.zara.com/,110,0,73
1540302482644,2285,Page Returning 404,404,Not Found,Scenario 1 1-5,text,true,,10795,680,5,5,http://www.zara.com/test,28,0,0
1540302482644,28,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-5,,true,,150,338,5,5,http://zara.com/test,28,0,0
1540302482672,2257,Page Returning 404-1,404,Not Found,Scenario 1 1-5,text,false,,10645,342,5,5,http://www.zara.com/test,2254,0,2088
1540302484810,184,Page Returning 404,404,Not Found,Scenario 1 1-4,text,true,,10794,680,5,5,http://www.zara.com/test,28,0,0
1540302484810,28,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-4,,true,,150,338,5,5,http://zara.com/test,28,0,0
1540302484838,156,Page Returning 404-1,404,Not Found,Scenario 1 1-4,text,false,,10644,342,5,5,http://www.zara.com/test,156,0,31
1540302484873,190,Page Returning 404,404,Not Found,Scenario 1 1-2,text,true,,10795,680,5,5,http://www.zara.com/test,23,0,0
1540302484873,23,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-2,,true,,150,338,5,5,http://zara.com/test,23,0,0
1540302484896,167,Page Returning 404-1,404,Not Found,Scenario 1 1-2,text,false,,10645,342,5,5,http://www.zara.com/test,164,0,20
1540302485106,176,Page Returning 404,404,Not Found,Scenario 1 1-1,text,true,,10794,680,5,5,http://www.zara.com/test,35,0,0
1540302485106,35,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-1,,true,,150,338,5,5,http://zara.com/test,35,0,0
1540302485141,141,Page Returning 404-1,404,Not Found,Scenario 1 1-1,text,false,,10644,342,5,5,http://www.zara.com/test,139,0,37
1540302484930,381,Home Page,200,OK,Scenario 1 1-5,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,97,0,80
1540302484930,97,Home Page-0,301,Moved Permanently,Scenario 1 1-5,,true,,143,334,5,5,http://zara.com/,97,0,80
1540302485028,119,Home Page-1,302,Moved Temporarily,Scenario 1 1-5,,true,,147,334,5,5,https://zara.com/,119,0,93
1540302485147,164,Home Page-2,200,OK,Scenario 1 1-5,text,true,,33257,338,5,5,https://www.zara.com/,143,0,82
1540302484913,505,Page Returning 404,404,Not Found,Scenario 1 1-3,text,true,,10795,680,5,5,http://www.zara.com/test,325,0,0
1540302484913,325,Page Returning 404-0,302,Moved Temporarily,Scenario 1 1-3,,true,,150,338,5,5,http://zara.com/test,325,0,0
1540302485238,180,Page Returning 404-1,404,Not Found,Scenario 1 1-3,text,false,,10645,342,5,5,http://www.zara.com/test,179,0,39
1540302485064,356,Home Page,200,OK,Scenario 1 1-2,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,57,0,25
1540302485064,57,Home Page-0,301,Moved Permanently,Scenario 1 1-2,,true,,143,334,5,5,http://zara.com/,57,0,25
1540302485121,93,Home Page-1,302,Moved Temporarily,Scenario 1 1-2,,true,,147,334,5,5,https://zara.com/,93,0,72
1540302485214,206,Home Page-2,200,OK,Scenario 1 1-2,text,true,,33257,338,5,5,https://www.zara.com/,122,0,77
1540302484996,654,Home Page,200,OK,Scenario 1 1-4,text,false,Test failed: text expected to contain /<h1>Example Domain</h1>/,33547,1006,5,5,https://www.zara.com/,64,0,24
1540302484996,64,Home Page-0,301,Moved Permanently,Scenario 1 1-4,,true,,143,334,5,5,http://zara.com/,64,0,24
